chr1	139848	497108	2	2	0	0	37	24
chr1	139848	732012	2	2	0	0	5	20
chr1	139848	732016	2	2	0	0	25	19
chr1	139848	735418	2	2	0	0	5	20
chr1	139848	735422	2	2	0	0	36	24
chr1	140275	142946	2	2	0	1	0	20
chr1	140761	142946	2	2	0	0	3	25
chr1	140761	155766	2	2	0	0	1	24
chr1	142478	142946	2	2	0	2	2	20
chr1	142478	155766	2	2	0	0	1	20
chr1	143012	144388	2	2	0	0	7	18
chr1	143012	145147	2	2	0	0	1	15
chr1	143012	146126	2	2	0	0	2	22
chr1	143012	146385	2	2	1	29	4	24
chr1	143012	153353	2	2	0	0	1	15
chr1	146504	155766	2	2	0	1	0	18
chr1	146510	146641	2	2	1	4	0	19
chr1	146510	155766	2	2	1	6	52	24
chr1	146812	153353	2	2	0	0	2	23
chr1	149071	155766	2	2	0	0	1	14
chr1	149073	153353	2	2	0	0	2	22
chr1	149073	155766	2	2	0	0	12	24
chr1	153544	155766	2	2	0	0	2	14
chr1	153714	155766	2	2	0	1	0	23
chr1	155832	164262	2	2	1	46	1	24
chr1	158675	162417	2	2	0	0	1	19
chr1	158675	163744	2	2	0	0	1	22
chr1	164054	164262	2	2	0	0	1	16
chr1	164506	164770	2	2	0	0	7	21
chr1	164792	165883	2	2	1	14	74	25
chr1	165943	167958	2	2	1	1	0	9
chr1	165943	167963	2	2	1	0	4	15
chr1	165943	168099	2	2	1	1	108	25
chr1	165943	169048	2	2	1	2	0	4
chr1	168166	168609	2	2	1	1	0	22
chr1	168166	169044	2	2	1	2	0	3
chr1	168166	169048	2	2	1	21	45	25
chr1	168166	172556	2	2	1	0	1	16
chr1	169265	172556	2	2	1	0	30	20
chr1	172689	173752	2	2	1	1	37	25
chr1	173863	174999	2	2	1	0	1	12
chr1	173863	175323	2	4	1	0	4	3
chr1	173863	181036	2	2	1	3	4	14
chr1	173863	187128	2	2	1	0	4	3
chr1	175442	181036	2	2	1	1	0	4
chr1	177586	177681	2	2	1	1	0	22
chr1	177731	178140	2	2	1	1	0	3
chr1	181122	182528	1	1	1	0	2	3
chr1	182191	182528	1	1	1	0	2	3
chr1	182364	182528	1	1	1	0	4	10
chr1	182747	183113	1	1	1	0	5	24
chr1	182747	183131	1	1	1	1	30	25
chr1	182747	183164	1	1	1	0	1	17
chr1	183217	183739	1	1	1	2	0	19
chr1	183217	183921	1	1	1	0	8	24
chr1	183217	184001	1	1	1	0	1	22
chr1	183241	183722	1	1	1	1	0	4
chr1	183241	183739	1	1	1	0	3	7
chr1	183241	183921	1	1	1	0	21	23
chr1	183241	183971	1	1	1	0	6	24
chr1	183241	184001	1	1	1	0	17	25
chr1	183572	183739	1	3	1	0	6	19
chr1	185164	190290	1	1	0	0	1	21
chr1	185309	185498	2	4	1	1	1	4
chr1	185351	185450	2	2	1	0	1	23
chr1	185351	185490	2	2	1	60	296	25
chr1	185351	185541	2	2	1	0	1	11
chr1	185534	195757	1	1	0	0	1	13
chr1	185560	185831	2	4	1	2	0	14
chr1	185560	186316	2	2	1	116	210	25
chr1	185560	199836	2	2	1	0	1	4
chr1	186339	188799	2	4	1	2	2	5
chr1	186465	187128	2	2	1	10	12	12
chr1	186470	187128	2	2	1	118	49	25
chr1	186550	187128	2	2	1	3	2	25
chr1	186618	187128	2	2	1	3	0	3
chr1	186833	187128	2	2	1	8	1	18
chr1	187288	187375	2	2	1	0	41	23
chr1	187288	187379	2	2	1	13	51	23
chr1	187288	187397	2	2	1	0	4	18
chr1	187539	188868	2	2	1	0	3	6
chr1	187571	187754	2	2	1	7	25	3
chr1	187578	187754	2	2	1	10	232	25
chr1	187578	187780	2	4	1	4	12	24
chr1	187578	188049	2	2	1	0	8	3
chr1	187578	188129	2	2	1	3	5	24
chr1	187578	188438	2	2	1	0	14	16
chr1	187578	195262	2	2	1	0	12	4
chr1	187578	199836	2	2	1	0	12	4
chr1	187891	188049	2	2	1	1	0	15
chr1	187891	188129	2	2	1	0	114	25
chr1	187891	195262	2	2	1	0	1	4
chr1	188267	188438	2	2	1	0	193	24
chr1	188267	199836	2	2	1	0	7	4
chr1	188585	188790	2	2	1	4	172	25
chr1	188585	195262	2	2	1	0	21	22
chr1	188585	199836	2	2	1	1	10	18
chr1	188848	195285	2	2	1	7	18	5
chr1	188886	189019	2	2	1	0	2	19
chr1	188890	189435	2	2	1	2	4	19
chr1	188890	195262	2	2	1	0	63	25
chr1	188890	199836	2	2	1	0	12	24
chr1	188893	189023	2	2	1	0	3	19
chr1	188893	189435	2	2	1	2	3	25
chr1	188893	192952	2	2	0	0	1	19
chr1	188893	195262	2	2	1	0	8	19
chr1	188893	199836	2	2	1	0	3	11
chr1	188893	200339	2	2	1	0	1	3
chr1	188903	189435	2	2	1	0	9	12
chr1	188903	194082	2	2	1	0	3	3
chr1	188903	195262	2	2	1	0	32	24
chr1	188903	199836	2	2	1	0	12	21
chr1	189078	189435	2	2	1	0	2	4
chr1	189078	195262	2	2	1	0	2	4
chr1	189078	199836	2	2	1	0	2	4
chr1	189277	195262	2	2	1	0	2	4
chr1	189487	195262	2	2	1	0	2	3
chr1	189836	189905	1	3	0	0	2	14
chr1	190810	195262	2	2	1	0	1	11
chr1	194144	195262	2	2	1	0	3	18
chr1	194414	195262	2	2	1	1	0	3
chr1	194965	195262	2	2	1	0	2	4
chr1	195345	199836	2	2	1	0	1	23
chr1	195349	199836	2	2	1	0	1	10
chr1	195378	199836	2	2	1	0	2	4
chr1	195417	195742	2	2	1	0	2	15
chr1	195417	199836	2	2	1	39	64	25
chr1	195534	199836	2	2	1	0	2	4
chr1	259026	261549	2	2	1	5	2	18
chr1	259026	267302	2	2	1	0	3	11
chr1	259026	356684	2	2	1	0	3	11
chr1	261635	267302	2	2	1	7	0	25
chr1	261635	289265	2	2	0	0	2	19
chr1	267057	268157	1	1	1	0	1	3
chr1	268205	268666	2	2	1	3	9	24
chr1	268817	289265	2	2	1	0	7	22
chr1	268817	485039	2	2	0	0	7	24
chr1	268817	720031	2	2	0	0	7	24
chr1	273395	281199	1	1	1	0	1	13
chr1	289371	297344	2	2	1	0	1	11
chr1	357587	358048	2	2	1	0	2	10
chr1	360641	729110	1	1	0	0	5	14
chr1	388042	499969	2	2	0	0	4	12
chr1	388042	741699	2	2	0	0	4	12
chr1	392743	629077	1	1	0	0	45	15
chr1	476946	485039	2	2	1	0	1	4
chr1	476946	524479	2	2	1	0	5	11
chr1	481614	633672	2	2	0	0	18	12
chr1	485209	487435	2	2	0	0	3	18
chr1	485209	489360	2	2	1	0	19	25
chr1	485209	492134	2	2	1	5	0	9
chr1	485209	497108	2	2	1	2	1	22
chr1	491319	493504	2	2	0	0	1	19
chr1	491326	493296	1	3	0	0	1	20
chr1	491413	493185	1	3	0	0	7	14
chr1	491558	492879	2	2	0	0	2	15
chr1	491689	493448	1	1	0	0	1	24
chr1	492150	591680	1	1	0	0	2	12
chr1	492253	492301	2	2	0	0	1	21
chr1	492253	492349	2	2	0	3	3	22
chr1	492302	492349	2	2	0	61	82	25
chr1	492302	492398	2	2	0	0	2	24
chr1	492302	492446	2	2	0	0	4	22
chr1	492304	862338	2	2	0	0	4	13
chr1	492306	1194007	1	1	0	0	6	13
chr1	492332	492379	1	3	0	2	0	14
chr1	492350	492398	2	2	0	0	1	21
chr1	492350	492446	2	2	0	0	7	18
chr1	492350	727255	2	2	0	0	6	24
chr1	492399	492446	2	2	0	0	6	21
chr1	492447	727255	2	2	0	0	4	24
chr1	493936	728809	1	1	0	0	4	15
chr1	494460	494673	1	1	0	0	2	16
chr1	494587	496263	2	4	1	0	3	3
chr1	494873	498243	2	4	0	3	0	14
chr1	494899	494991	2	2	1	180	364	25
chr1	495050	495276	2	2	1	47	143	24
chr1	495050	497104	2	2	0	0	13	20
chr1	495050	497108	2	2	1	11	502	25
chr1	495050	498683	2	2	1	0	143	24
chr1	495050	501555	2	2	0	2	10	22
chr1	495050	514358	2	2	0	0	3	21
chr1	495050	732012	2	2	0	0	17	20
chr1	495050	732016	2	2	0	0	49	24
chr1	495050	735418	2	2	0	0	13	20
chr1	495050	736770	2	2	0	0	5	21
chr1	495050	738833	2	2	0	0	15	21
chr1	495050	743285	2	2	0	0	10	22
chr1	495474	497108	2	2	0	0	4	20
chr1	495474	732016	2	2	0	0	34	24
chr1	495477	497108	2	2	0	0	2	23
chr1	495477	738833	2	2	0	0	4	25
chr1	495829	503805	2	2	0	2	0	18
chr1	497204	500321	1	1	0	0	3	20
chr1	497204	500457	1	1	0	0	1	13
chr1	497229	498072	2	2	1	0	1	9
chr1	497300	498046	2	2	1	3	0	21
chr1	497300	498072	2	2	1	81	79	24
chr1	497300	498398	2	2	1	139	62	24
chr1	497300	501555	2	2	1	0	8	24
chr1	497304	498072	2	2	0	0	4	13
chr1	497304	498398	2	2	0	1	0	23
chr1	498306	498398	2	2	1	25	700	25
chr1	498457	498683	2	2	1	9	57	18
chr1	498457	501555	2	2	1	9	32	23
chr1	498457	735422	2	2	0	0	5	15
chr1	498457	738833	2	2	0	0	5	16
chr1	498520	730018	2	2	0	0	5	13
chr1	498881	732016	2	2	0	0	34	24
chr1	498884	738833	2	2	0	0	4	25
chr1	499370	501555	2	2	1	6	35	25
chr1	501621	502186	2	2	1	23	4	24
chr1	501621	502464	2	2	1	16	56	25
chr1	501621	502861	2	2	1	26	11	24
chr1	501621	502997	2	2	0	0	15	18
chr1	501621	503741	2	2	0	0	1	15
chr1	501621	504720	2	2	0	0	3	22
chr1	501621	508149	2	2	0	0	15	18
chr1	501621	511945	2	2	0	0	1	15
chr1	501621	524806	2	2	0	0	10	18
chr1	501621	744727	2	2	0	0	15	18
chr1	501642	502464	2	2	0	0	2	14
chr1	502244	502464	2	2	1	10	0	24
chr1	502244	502861	2	2	0	3	2	20
chr1	502244	502997	2	2	0	0	3	21
chr1	502244	508149	2	2	0	0	3	21
chr1	502244	524806	2	2	0	0	3	21
chr1	502956	504979	2	2	1	14	6	23
chr1	504934	514358	2	2	1	4	3	22
chr1	505104	514358	2	2	1	3	39	24
chr1	505104	749237	2	2	0	0	27	25
chr1	505406	511945	2	2	0	0	2	23
chr1	507668	514358	2	2	0	0	1	14
chr1	507670	511945	2	2	0	0	2	22
chr1	507670	514358	2	2	0	0	14	24
chr1	507670	756076	2	2	0	0	18	24
chr1	512306	514358	2	2	0	0	1	24
chr1	512610	514358	2	2	0	0	1	19
chr1	514424	517155	2	4	1	0	1	14
chr1	514424	517184	2	2	1	4	6	17
chr1	514424	522858	2	2	0	0	1	12
chr1	517267	521013	2	2	0	0	1	19
chr1	517267	522340	2	2	0	0	1	22
chr1	517267	522858	2	2	1	0	71	24
chr1	522650	522858	2	2	0	0	1	16
chr1	523102	523366	2	2	0	0	4	19
chr1	524539	526695	2	2	1	0	91	25
chr1	526762	527644	2	2	1	15	19	25
chr1	527861	531151	2	2	1	0	38	20
chr1	531284	532347	2	2	1	9	54	25
chr1	586359	586820	2	2	1	0	2	10
chr1	586956	703684	2	2	1	0	3	13
chr1	589412	729110	1	1	0	0	5	14
chr1	603907	633998	2	2	0	0	1	13
chr1	617931	741699	2	2	0	0	4	12
chr1	622633	629077	1	1	0	0	45	15
chr1	631534	750365	1	1	0	0	6	12
chr1	632873	644871	1	1	0	0	15	12
chr1	632997	634095	2	2	0	2	0	15
chr1	633948	641011	2	2	0	0	1	14
chr1	634119	634832	1	1	0	2	0	15
chr1	634251	641478	2	2	0	0	1	16
chr1	634810	641478	2	2	0	0	1	12
chr1	634925	903475	1	1	0	47	1	22
chr1	698960	710634	2	2	1	1	0	3
chr1	703790	720031	2	2	1	1	7	18
chr1	711923	720031	2	2	1	0	1	4
chr1	711923	766328	2	2	1	0	3	11
chr1	720201	722432	2	2	0	0	3	18
chr1	720201	724357	2	2	1	0	19	25
chr1	720201	732016	2	2	1	0	1	8
chr1	726329	728202	1	3	0	0	1	20
chr1	726561	727785	2	2	0	0	2	15
chr1	727305	727352	2	2	0	0	2	22
chr1	727307	862338	2	2	0	0	4	13
chr1	727309	1194007	1	1	0	0	6	13
chr1	729050	729468	1	1	0	0	2	15
chr1	729805	733306	2	2	1	17	631	25
chr1	729956	730182	2	2	0	0	2	17
chr1	729956	732012	2	2	0	0	3	20
chr1	729956	732016	2	2	0	0	5	14
chr1	729956	733591	2	2	0	0	2	17
chr1	729956	735422	2	2	0	0	4	13
chr1	729956	736997	2	2	0	0	2	17
chr1	729956	738833	2	2	0	1	0	13
chr1	729956	740413	2	2	0	0	2	17
chr1	730380	732016	2	2	0	0	34	24
chr1	730380	735422	2	2	0	0	2	20
chr1	730383	732012	2	2	0	0	1	25
chr1	730383	732016	2	2	0	0	2	24
chr1	730383	735422	2	2	0	0	2	23
chr1	730383	738829	2	2	0	0	2	25
chr1	730383	738833	2	2	0	0	4	25
chr1	730481	733788	2	2	0	0	2	24
chr1	730481	737194	2	2	0	0	2	24
chr1	730481	740610	2	2	0	0	2	24
chr1	732094	735500	1	1	0	0	1	23
chr1	732094	738911	1	1	0	0	1	23
chr1	732112	742051	1	1	0	0	4	20
chr1	732208	732980	2	2	1	146	108	25
chr1	732208	738833	2	2	0	0	1	15
chr1	732212	732980	2	2	0	0	6	22
chr1	732212	736386	2	2	0	0	4	13
chr1	732212	739802	2	2	0	0	6	22
chr1	732955	736360	2	2	0	0	1	23
chr1	732971	747641	2	2	0	0	2	12
chr1	733214	733306	2	2	0	0	2	23
chr1	733365	735418	2	2	0	0	16	20
chr1	733365	735422	2	2	1	2	522	25
chr1	733365	736770	2	2	0	2	7	21
chr1	733365	738833	2	2	0	0	21	22
chr1	733365	743285	2	2	0	0	11	22
chr1	733365	756076	2	2	0	0	1	20
chr1	733789	735422	2	2	0	0	2	20
chr1	733792	735422	2	2	0	0	2	23
chr1	733792	738829	2	2	0	0	2	25
chr1	733792	738833	2	2	0	0	5	25
chr1	735500	738911	1	1	0	0	1	23
chr1	735518	742051	1	1	0	0	4	20
chr1	735543	739802	2	2	0	0	1	19
chr1	735614	738833	2	2	0	0	1	15
chr1	735618	736386	2	2	0	0	4	13
chr1	735618	739802	2	2	0	0	6	22
chr1	736620	736712	2	2	0	0	3	23
chr1	736771	738829	2	2	0	1	1	17
chr1	736771	738833	2	2	0	4	6	21
chr1	736771	739802	2	2	0	0	1	14
chr1	736771	743285	2	2	0	0	15	23
chr1	736771	756076	2	2	0	0	4	23
chr1	736790	740206	1	1	0	0	2	21
chr1	737198	738829	2	2	0	0	2	25
chr1	737198	738833	2	2	0	0	5	25
chr1	737296	740610	2	2	0	0	2	24
chr1	738929	742051	1	1	0	0	4	20
chr1	738954	739802	2	2	0	0	1	19
chr1	739025	739802	2	2	0	0	9	24
chr1	739029	739802	2	2	0	0	6	22
chr1	740036	740128	2	2	0	0	1	19
chr1	740187	743285	2	2	0	0	15	23
chr1	740187	756076	2	2	0	0	4	23
chr1	742029	900963	2	2	0	0	3	12
chr1	743351	744194	2	2	1	1	57	23
chr1	743351	744727	2	2	0	0	9	18
chr1	743351	745456	2	2	0	0	1	15
chr1	743351	746435	2	2	0	0	3	22
chr1	743351	753662	2	2	0	0	1	15
chr1	743372	744194	2	2	0	0	2	14
chr1	743974	744591	2	2	0	0	2	19
chr1	743974	744727	2	2	0	0	3	21
chr1	743974	749861	2	2	0	0	1	20
chr1	744392	744727	2	2	1	8	11	25
chr1	744826	746435	2	2	0	0	2	17
chr1	744826	746694	2	2	1	4	36	24
chr1	746819	749237	2	2	0	1	27	25
chr1	746819	756076	2	2	1	0	54	24
chr1	747122	753662	2	2	0	0	2	23
chr1	753853	756076	2	2	0	0	2	14
chr1	754023	756076	2	2	0	0	1	24
chr1	754328	756076	2	2	0	0	2	19
chr1	756142	758966	2	2	1	38	60	22
chr1	759124	762877	2	2	0	0	1	19
chr1	759124	764204	2	2	0	0	1	22
chr1	759124	764722	2	2	1	2	74	24
chr1	764514	764722	2	2	0	0	1	16
chr1	764966	765226	2	2	0	0	7	21
chr1	765248	766328	2	2	1	4	74	25
chr1	766388	768411	2	2	1	0	4	15
chr1	766388	768547	2	2	1	0	102	25
chr1	768614	769496	2	2	1	6	40	25
chr1	768614	772975	2	2	0	0	1	16
chr1	768614	774170	2	2	1	0	4	16
chr1	769713	772975	2	2	1	13	51	23
chr1	773108	774170	2	2	1	9	49	25
chr1	774281	778283	2	2	1	0	1	17
chr1	774281	791788	2	2	1	0	10	3
chr1	774281	805798	2	2	1	1	0	5
chr1	791941	808573	2	2	1	0	2	4
chr1	801161	805798	2	2	1	1	0	17
chr1	801164	805798	2	2	1	3	0	20
chr1	805892	808573	2	2	1	4	5	25
chr1	808624	810066	2	2	1	6	1	24
chr1	810171	827483	2	2	1	5	2	19
chr1	819224	827483	2	2	1	1	0	22
chr1	825553	847653	1	1	1	0	1	3
chr1	827776	829002	1	1	1	4	0	13
chr1	827850	829002	1	1	1	2	0	13
chr1	829105	841199	1	1	1	2	0	15
chr1	829105	847653	1	1	1	2	1	12
chr1	829105	851926	1	1	1	2	0	6
chr1	841374	847653	1	1	1	0	1	3
chr1	844499	847653	1	1	1	1	0	11
chr1	847807	849483	1	1	1	0	1	12
chr1	847807	850177	1	1	1	1	0	11
chr1	852767	853390	1	1	1	4	3	17
chr1	855137	856448	1	1	1	2	0	21
chr1	861274	865259	1	1	1	1	0	24
chr1	944801	945041	2	2	1	25	0	25
chr1	944801	945056	2	2	1	38	1	25
chr1	945147	945517	2	2	1	49	3	24
chr1	945423	945517	2	2	1	4	0	3
chr1	945654	946146	2	2	0	2	0	22
chr1	945654	946172	2	2	1	61	3	24
chr1	945654	948489	2	2	1	0	3	3
chr1	946287	946401	2	2	1	39	0	25
chr1	946546	948130	2	2	1	38	0	25
